name,uniscoreavg
University of Shizuoka,15.84
University of Siegen,35.55714285714286
University of Siena,33.86875
University of Silesia in Katowice,13.521428571428572
University of Sistan and Baluchestan,16.150000000000002
University of Social Welfare and Rehabilitation Sciences,25.9
University of Sonora,15.84
University of Sousse,17.9625
University of South Africa,17.112499999999997
University of South Alabama,29.7
University of South Australia,42.01875
University of South Bohemia in České Budějovice,28.55
University of South Carolina-Columbia,35.114285714285714
University of South China,16.2125
University of South Dakota,25.49285714285714
University of South Florida,52.45
University of South Florida (Tampa),41.208333333333336
University of South Wales,22.391666666666666
University of Southampton,56.66923076923077
University of Southern California,65.46153846153847
University of Southern Denmark,42.04375
University of Southern Mississippi,11.5625
University of Southern Queensland,29.8625
University of Split,28.941666666666666
University of St Andrews,55.13076923076923
University of St Gallen,36.11875
University of Stavanger,41.55
University of Stirling,38.9625
University of Strasbourg,34.64375
University of Strathclyde,35.0
University of Stuttgart,41.7625
University of Sunderland,27.049999999999997
University of Surrey,42.75625
University of Sussex,55.41923076923077
University of Szeged,23.525
University of São Paulo,43.980000000000004
University of Tabriz,32.050000000000004
University of Tabuk,41.55
University of Talca,18.02857142857143
University of Tampere,36.5125
University of Tarapacá,17.240000000000002
University of Tartu,40.96875
University of Tasmania,39.20625
University of Technology Sydney,47.475
University of Technology of Compiègne,26.866666666666664
University of Technology of Troyes,24.566666666666666
"University of Technology, Iraq",23.862499999999997
University of Tehran,26.84375
University of Texas Rio Grande Valley,28.299999999999997
University of Texas at Arlington,28.6375
University of Texas at Austin,73.39166666666667
University of Texas at Dallas,42.43
University of Texas at El Paso,24.125
University of Thessaly,31.6
University of Toledo,29.33125
University of Toronto,83.32307692307693
University of Tours,29.675
University of Toyama,16.87142857142857
University of Trento,46.625
University of Trieste,34.7875
University of Trás-os-Montes and Alto Douro,25.829999999999995
University of Tsukuba,34.26875
University of Tunis,14.350000000000001
University of Tunis El Manar,17.178571428571427
University of Turin,35.50625
University of Turku,38.1125
University of Tuscia,39.38333333333333
University of Twente,50.4375
University of Tyumen,15.4
University of Tübingen,59.0
University of Udine,36.22
University of Ulsan,29.33125
University of Urbino Carlo Bo,32.09375
University of Utah,51.150000000000006
University of Vaasa,44.2
University of Valencia,33.4375
University of Valladolid,17.9625
University of Valparaíso,16.283333333333335
University of Venda,21.35
University of Veracruz,14.35
University of Vermont,41.974999999999994
"University of Veterinary and Animal Sciences, Lahore",17.375
University of Vic – Central University of Catalonia,41.55
University of Victoria,41.90833333333333
University of Vienna,53.23076923076923
University of Vigo,22.925
University of Virginia (Main campus),56.86923076923077
University of Waikato,34.56875
University of Warmia and Mazury in Olsztyn,15.4
University of Warsaw,27.3375
University of Warwick,59.24166666666667
University of Washington,78.5
University of Waterloo,51.7
University of West Attica,14.350000000000001
University of West Bohemia,15.8
University of Western Macedonia,21.35
University of Westminster,24.34375
University of Winchester,31.85
University of Windsor,30.764285714285712
University of Wisconsin,67.0
University of Wisconsin-Madison,71.97500000000001
University of Wisconsin-Milwaukee,30.4875
University of Wollongong,44.0
University of Wolverhampton,28.77
University of Wrocław,18.4875
University of Wuppertal,35.45
University of Wyoming,33.400000000000006
University of Würzburg,54.68888888888889
University of Yamanashi,19.407142857142855
University of York,56.49230769230769
University of Zagreb,19.214285714285715
University of Zambia,40.65
University of Zanjan,15.569999999999999
University of Zaragoza,23.8
University of Zimbabwe,27.049999999999997
University of Zurich,60.05384615384616
University of the Aegean,28.325
"University of the Andes, Chile",20.0375
"University of the Andes, Colombia",25.21875
"University of the Andes, Venezuela",14.992857142857144
University of the Balearic Islands,33.410000000000004
University of the Basque Country,25.81875
University of the Free State,31.85
"University of the North, Colombia",17.9625
University of the Philippines,31.957142857142856
University of the Punjab,24.8625
University of the Ryukyus,17.240000000000002
University of the South Pacific,25.9
University of the Sunshine Coast,32.72857142857143
University of the West of England,29.76875
University of the West of Scotland,35.18571428571429
University of the Western Cape,30.764285714285712
University of the Witwatersrand,44.40625
University of Évora,23.825
University of Łódź,14.992857142857144
University of Žilina,23.149999999999995
Università della Svizzera italiana,48.675
Universität Heidelberg,68.17692307692307
Université 8 Mai 1945 Guelma,21.35
Université Bourgogne Franche-Comté (UBFC),34.27142857142857
Université Catholique de Louvain,53.475
Université Chouaïb Doukkali,21.35
Université Frères Mentouri Constantine 1,15.84
Université Grenoble Alpes,44.275
Université Hassan 1er,15.4
Université Hassan II de Casablanca,17.240000000000002
Université Laval,42.04375
Université Libre de Bruxelles,45.41111111111111
Université Mouloud Mammeri de Tizi-Ouzou,14.350000000000001
Université Paris Cité,59.025
Université Paris-Saclay,62.15
Université Polytechnique Hauts-de-France,23.05
Université Saint-Joseph de Beyrouth,24.725
Université Sorbonne Nouvelle,21.35
Université de Gabès,21.35
Université de Sherbrooke,24.86
Université de Versailles Saint-Quentin-en-Yvelines,43.5625
Université du Québec,33.175000000000004
Université du Québec à Montréal,17.525
Uppsala University,58.26153846153846
Ural Federal University,15.03125
Urmia University,20.04
Urmia University of Medical Sciences,41.475
Utrecht University,62.87692307692308
Utsunomiya University,14.992857142857144
Uşak University,14.350000000000001
V.I. Vernadsky Crimean Federal University (Vernadsky CFU),14.350000000000001
V.N. Karazin Kharkiv National University,13.99375
VIT University,24.07857142857143
VSB - Technical University of Ostrava,13.8875
Van Yüzüncü Yil University,14.350000000000001
Vanderbilt University,59.73076923076923
Veltech University,25.45
Verona University,35.30625
Victoria University,43.042857142857144
Victoria University of Wellington,34.2375
Vietnam National University (Ho Chi Minh City),16.2125
"Vietnam National University, Hanoi",26.15
"Vignan’s Foundation for Science, Technology and Research",21.35
Vilnius Gediminas Technical University (Vilnius Tech),22.525
Vilnius University,23.21875
Virginia Commonwealth University,40.65
Virginia Polytechnic Institute and State University,42.5
"Visvesvaraya National Institute of Technology, Nagpur",21.25
Vita-Salute San Raffaele University,51.208333333333336
Volgograd State Technical University,19.466666666666665
Voronezh State Technical University,21.35
Voronezh State University,14.992857142857144
Vrije Universiteit Amsterdam,54.58461538461539
Vrije Universiteit Brussel,42.09375
Vytautas Magnus University,18.483333333333334
Wageningen University & Research,64.6
Wake Forest University,44.46666666666667
Walailak University,14.350000000000001
Warsaw University of Life Sciences – SGGW,18.483333333333334
Warsaw University of Technology,18.8
Waseda University,24.34375
Washington State University,38.64375
Washington University in St Louis,69.92307692307692
Wayne State University,37.05625
Wenzhou Medical University,25.2125
Wenzhou University,33.050000000000004
West University of Timişoara,15.09375
West Virginia University,30.725
Western Kentucky University,16.45
Western Michigan University,18.483333333333334
Western Sydney University,39.7375
Western University,45.1875
Western Washington University,31.566666666666666
William & Mary,44.53636363636363
Worcester Polytechnic Institute,33.410000000000004
Wroclaw Medical University,45.95
Wrocław University of Environmental and Life Sciences,18.483333333333334
Wrocław University of Science and Technology,15.84
Wuhan Textile University,21.35
Wuhan University,40.1375
Wuhan University of Technology,23.392857142857142
Xiamen University,33.59375
Xiangtan University,20.47142857142857
Xidian University,20.46875
Xi’an Jiaotong University,32.48125
Xi’an Jiaotong-Liverpool University,34.93333333333334
Xuzhou Medical University,21.35
Yale University,89.43846153846154
Yamagata University,19.407142857142855
Yamaguchi University,15.87142857142857
Yangzhou University,26.369999999999997
Yanshan University,15.84
Yarmouk University,18.38
Yasouj University,32.599999999999994
Yazd University,15.992857142857144
Yeditepe University,15.258333333333333
Yeshiva University,50.416666666666664
Yeungnam University,24.125
Yokohama City University,28.5125
Yokohama National University,15.774999999999999
Yonsei University,37.010000000000005
Yonsei University (Seoul campus),55.61666666666667
York University,36.7625
Yuan Ze University,15.96875
Yuri Gagarin State Technical University of Saratov (SSTU),15.4
Yuriy Fedkovych Chernivtsi National University,18.483333333333334
Yıldız Technical University,16.821428571428573
Zagazig University,21.96
Zanjan University of Medical Sciences,23.05
Zayed University,34.4
Zewail City of Science and Technology,30.7
Zhejiang Gongshang University,27.049999999999997
Zhejiang Normal University,39.38333333333333
Zhejiang University,52.083333333333336
Zhejiang University of Finance and Economics,30.7
Zhejiang University of Technology,23.95
Zhengzhou University,36.6
Zonguldak Bülent Ecevit University,15.4
Åbo Akademi University,34.1375
École Centrale de Lyon,27.821428571428573
École Nationale des Travaux Publics de l'État (ENTPE),31.85
École Normale Supérieure,64.17142857142856
École Normale Supérieure de Lyon,46.11923076923077
École Polytechnique,61.83636363636364
École Polytechnique Fédérale de Lausanne,72.96153846153847
École des Mines de Saint-Étienne,39.225
École des Ponts ParisTech,47.707142857142856
École normale supérieure Paris-Saclay,31.160000000000004
Óbuda University,25.9
Örebro University,36.6875
Ştefan cel Mare University of Suceava,27.049999999999997
​Shahid Chamran University of Ahvaz,20.0375
