ticker,female_pct,diversity_board
PBF,0.2,False
PBH,0.42857142857142855,False
PBI,0.46153846153846156,False
PCAR,0.25,False
PCG,0.2857142857142857,True
PCH,0.3,False
PCRX,0.125,True
PCTY,0.2,False
PDCO,0.3333333333333333,False
PDFS,0.42857142857142855,False
PEAK,0.375,False
PEB,0.2857142857142857,False
PECO,0.2857142857142857,False
PEG,0.4,True
PEN,0.375,False
PENN,0.4444444444444444,False
PEP,0.3333333333333333,True
PFBC,0.125,False
PFE,0.3333333333333333,True
PFG,0.4166666666666667,False
PFGC,0.2727272727272727,False
PFS,0.18181818181818182,False
PG,0.42857142857142855,True
PGNY,0.2,False
PGR,0.5,False
PGTI,0.2,False
PH,0.38461538461538464,False
PHM,0.2,False
PII,0.2,False
PINC,0.3333333333333333,False
PIPR,0.3,False
PJT,0.2857142857142857,False
PK,0.2222222222222222,False
PKG,0.2,True
PLAB,0.125,False
PLAY,0.25,False
PLCE,0.5454545454545454,True
PLD,0.2727272727272727,False
PLMR,0.42857142857142855,False
PLNT,0.375,False
PLUS,0.2222222222222222,False
PLXS,0.2727272727272727,True
PM,0.25,False
PMT,0.5,False
PNC,0.38461538461538464,True
PNFP,0.15384615384615385,True
PNM,0.4444444444444444,False
PNR,0.3333333333333333,False
PNW,0.36363636363636365,False
PODD,0.5555555555555556,False
POOL,0.2222222222222222,False
POR,0.5,True
POST,0.3,False
POWI,0.42857142857142855,False
POWL,0.25,False
PPBI,0.3333333333333333,False
PPC,0.2222222222222222,True
PPG,0.25,True
PPL,0.4,True
PR,0.2,False
PRA,0.25,False
PRAA,0.3,False
PRDO,0.2222222222222222,False
PRFT,0.25,True
PRG,0.3333333333333333,False
PRGO,0.3,False
PRGS,0.3333333333333333,False
PRI,0.4,False
PRK,0.07692307692307693,False
PRLB,0.25,False
PRU,0.4444444444444444,False
PRVA,0.2222222222222222,False
PSA,0.3076923076923077,True
PSMT,0.3,False
PSX,0.38461538461538464,True
PTC,0.3333333333333333,False
PTEN,0.375,True
PUMP,0.2222222222222222,False
PVH,0.4,False
PWR,0.3,False
PXD,0.3333333333333333,True
PYPL,0.3333333333333333,False
PZZA,0.42857142857142855,False
QCOM,0.3333333333333333,False
QDEL,0.25,False
QLYS,0.3333333333333333,False
QNST,0.3333333333333333,False
QRVO,0.2222222222222222,False
QURE,0.2222222222222222,False
R,0.2727272727272727,True
RAMP,0.25,False
RBC,0.125,False
RC,0.25,False
RCL,0.2857142857142857,True
RCM,0.1875,False
RCUS,0.3333333333333333,False
RDN,0.2727272727272727,False
RDNT,0.3333333333333333,False
REG,0.36363636363636365,False
REGN,0.25,False
RES,0.3,True
REX,0.2222222222222222,False
REXR,0.375,False
REZI,0.3,False
RF,0.3076923076923077,False
RGA,0.36363636363636365,False
RGEN,0.25,False
RGLD,0.2857142857142857,False
RGNX,0.3333333333333333,False
RGP,0.3,False
RGR,0.2222222222222222,False
RH,0.3333333333333333,False
RHI,0.25,False
RILY,0.3333333333333333,False
RJF,0.3,False
RL,0.38461538461538464,True
RLI,0.18181818181818182,False
RMAX,0.6363636363636364,False
RMBS,0.2857142857142857,False
RMD,0.3,False
RNR,0.2727272727272727,True
RNST,0.23076923076923078,False
ROCK,0.375,False
ROG,0.2222222222222222,True
ROIC,0.4444444444444444,False
ROK,0.2727272727272727,False
ROL,0.2727272727272727,True
ROP,0.4444444444444444,False
ROST,0.45454545454545453,False
RPM,0.2727272727272727,False
RPT,0.42857142857142855,False
RRC,0.2857142857142857,False
RRX,0.3,True
RS,0.3333333333333333,False
RSG,0.2727272727272727,True
RTX,0.3076923076923077,False
RUN,0.5555555555555556,True
RUTH,0.625,False
RVTY,0.3333333333333333,False
RWT,0.3333333333333333,False
RXO,0.4444444444444444,True
RYAM,0.3333333333333333,True
RYN,0.3,False
SABR,0.3333333333333333,False
SAFE,0.14285714285714285,False
SAFT,0.5,False
SAH,0.1,False
SAIA,0.3,False
SAIC,0.5,False
SAM,0.25,False
SANM,0.125,False
SBAC,0.3333333333333333,False
SBCF,0.2727272727272727,False
SBH,0.6666666666666666,False
SBRA,0.375,False
SBSI,0.2,False
SBUX,0.25,False
SCHL,0.3333333333333333,False
SCHW,0.29411764705882354,False
SCI,0.3,False
SCL,0.25,False
SCSC,0.25,False
SCVL,0.2857142857142857,False
SDGR,0.2222222222222222,False
SEDG,0.2857142857142857,False
SEE,0.3333333333333333,False
SEIC,0.14285714285714285,False
SEM,0.18181818181818182,False
SF,0.25,False
SFBS,0.16666666666666666,False
SFM,0.25,False
SFNC,0.17647058823529413,False
SGH,0.2857142857142857,False
SHAK,0.3333333333333333,False
SHC,0.1,False
SHEN,0.25,False
SHO,0.42857142857142855,False
SHOO,0.36363636363636365,False
SHW,0.3333333333333333,False
SIG,0.4166666666666667,True
SIGI,0.23076923076923078,False
SITC,0.375,False
SITM,0.25,False
SIX,0.2857142857142857,False
SJM,0.4,False
SJW,0.5,True
SKT,0.2222222222222222,False
SKX,0.375,False
SKYW,0.25,False
SLAB,0.3333333333333333,False
SLB,0.2727272727272727,False
SLCA,0.3333333333333333,False
SLG,0.3333333333333333,False
SLGN,0.2222222222222222,False
SLM,0.3333333333333333,False
SLP,0.4,False
SLVM,0.36363636363636365,False
SM,0.375,False
SMCI,0.25,False
SMG,0.25,False
SMP,0.375,False
SMPL,0.18181818181818182,True
SMTC,0.3,False
SNA,0.2,False
SNBR,0.5,False
SNCY,0.5,False
SNEX,0.2222222222222222,False
SNPS,0.3333333333333333,False
SNV,0.36363636363636365,False
SNX,0.2727272727272727,False
SO,0.25,False
SON,0.36363636363636365,False
SONO,0.375,True
SPG,0.23076923076923078,False
SPGI,0.38461538461538464,False
SPNT,0.1111111111111111,False
SPSC,0.42857142857142855,False
SPTN,0.25,False
SPWR,0.1111111111111111,False
SPXC,0.4444444444444444,True
SR,0.4444444444444444,False
SRC,0.4444444444444444,False
SRCL,0.3,False
SRDX,0.3333333333333333,False
SRE,0.3333333333333333,True
SSB,0.18181818181818182,False
SSD,0.375,False
SSP,0.36363636363636365,False
SSTK,0.3333333333333333,False
ST,0.3333333333333333,False
STAA,0.5,False
STAG,0.2,False
STBA,0.18181818181818182,False
STC,0.2222222222222222,False
STE,0.3,False
STEL,0.07142857142857142,False
STLD,0.2,False
STRA,0.18181818181818182,False
STT,0.3333333333333333,False
STWD,0.2222222222222222,False
STX,0.2727272727272727,False
STZ,0.36363636363636365,False
SUPN,0.16666666666666666,False
SVC,0.2857142857142857,False
SWAV,0.3333333333333333,False
SWK,0.4,False
SWKS,0.3333333333333333,False
SWN,0.2222222222222222,False
SWX,0.5454545454545454,False
SXC,0.375,False
SXI,0.25,False
SXT,0.4,False
SYF,0.3,False
SYK,0.4,False
SYNA,0.375,False
SYY,0.36363636363636365,True
T,0.2,False
TALO,0.25,True
TAP,0.21428571428571427,False
TBBK,0.3,False
TBI,0.5,False
TCBI,0.18181818181818182,False
TDC,0.3333333333333333,False
TDG,0.18181818181818182,False
TDS,0.25,False
TDY,0.2727272727272727,False
TECH,0.2222222222222222,False
TEL,0.3333333333333333,False
TER,0.25,False
TEX,0.375,False
TFC,0.3333333333333333,False
TFIN,0.2727272727272727,False
TFX,0.3333333333333333,False
TG,0.14285714285714285,False
TGI,0.3333333333333333,True
TGNA,0.3333333333333333,False
TGT,0.3333333333333333,True
THC,0.3,False
THG,0.36363636363636365,False
THO,0.375,False
THRM,0.25,False
THRY,0.42857142857142855,False
THS,0.375,False
TILE,0.2222222222222222,False
TJX,0.5555555555555556,False
TKO,0.25,False
TKR,0.2727272727272727,False
TMHC,0.5,False
TMO,0.2727272727272727,False
TMP,0.35714285714285715,False
TMST,0.2,False
TMUS,0.23076923076923078,False
TNC,0.3333333333333333,False
TNDM,0.3,False
TNL,0.3333333333333333,False
TOL,0.2,False
TPH,0.3333333333333333,False
TPR,0.5555555555555556,False
TPX,0.42857142857142855,False
TR,0.8,False
TREE,0.2222222222222222,False
TREX,0.3333333333333333,False
TRGP,0.2727272727272727,True
TRIP,0.3,False
TRMB,0.2222222222222222,False
TRMK,0.09090909090909091,False
TRN,0.375,False
TROW,0.2727272727272727,False
TRST,0.2222222222222222,False
TRUP,0.5,False
TRV,0.35714285714285715,False
TSCO,0.375,False
TSE,0.36363636363636365,True
TSLA,0.25,False
TSN,0.3076923076923077,False
TT,0.45454545454545453,True
TTC,0.2727272727272727,False
TTEC,0.25,False
TTEK,0.5,False
TTGT,0.14285714285714285,False
TTMI,0.3333333333333333,False
TTWO,0.3,False
TWI,0.14285714285714285,False
TWNK,0.3333333333333333,False
TWO,0.25,False
TXN,0.3333333333333333,False
TXRH,0.2857142857142857,False
TXT,0.3333333333333333,False
TYL,0.25,False
UAA,0.4,True
UAL,0.23076923076923078,False
UBA,0.1111111111111111,False
UBSI,0.2,False
UCBI,0.18181818181818182,False
UCTT,0.375,False
UDR,0.3,False
UE,0.3333333333333333,False
UFCS,0.2727272727272727,False
UFPI,0.2222222222222222,False
UFPT,0.2857142857142857,False
UGI,0.3,False
UHS,0.42857142857142855,False
UHT,0.2857142857142857,False
ULTA,0.5454545454545454,False
UMBF,0.25,False
UNF,0.2222222222222222,False
UNFI,0.36363636363636365,False
UNH,0.3333333333333333,False
UNIT,0.4,False
UNM,0.45454545454545453,False
UNP,0.4,True
UNVR,0.2,False
UPBD,0.2857142857142857,False
UPS,0.4166666666666667,False
URBN,0.3,False
URI,0.2727272727272727,False
USB,0.38461538461538464,False
USFD,0.23076923076923078,False
USNA,0.25,True
USPH,0.375,False
UTHR,0.4166666666666667,False
UTL,0.36363636363636365,False
UVE,0.16666666666666666,False
UVV,0.2222222222222222,False
V,0.3,False
VAC,0.3,False
VAL,0.25,True
VBTX,0.15384615384615385,False
VC,0.2222222222222222,True
VCEL,0.25,False
VECO,0.3333333333333333,False
VFC,0.3,False
VGR,0.1111111111111111,False
VIAV,0.2222222222222222,False
VICI,0.42857142857142855,False
VICR,0.08333333333333333,False
VIR,0.36363636363636365,False
VLO,0.36363636363636365,True
VLY,0.23076923076923078,True
VMC,0.3333333333333333,False
VMI,0.3,False
VNDA,0.3333333333333333,False
VNO,0.3,False
VNT,0.3333333333333333,False
VOYA,0.5,False
VRE,0.3333333333333333,False
VREX,0.42857142857142855,False
VRRM,0.2857142857142857,False
VRSK,0.4,True
VRSN,0.25,False
VRTS,0.25,False
VRTV,0.3333333333333333,False
VRTX,0.3333333333333333,False
VSAT,0.1111111111111111,False
VSCO,0.875,False
VSH,0.2727272727272727,False
VST,0.36363636363636365,True
VSTO,0.125,False
VTLE,0.3,False
VTOL,0.125,False
VTR,0.36363636363636365,False
VTRS,0.2727272727272727,True
VVI,0.3333333333333333,False
VVV,0.375,False
VYX,0.36363636363636365,False
VZ,0.3333333333333333,False
WAB,0.3333333333333333,False
WABC,0.5,False
WAFD,0.2,False
WAT,0.2222222222222222,False
WBA,0.5,False
WBD,0.23076923076923078,False
WBS,0.4,False
WCC,0.2222222222222222,False
WD,0.25,False
WDC,0.3333333333333333,False
WDFC,0.36363636363636365,False
WEC,0.3333333333333333,False
WELL,0.4,False
WEN,0.25,False
WERN,0.4444444444444444,False
WEX,0.36363636363636365,True
WFC,0.38461538461538464,False
WFRD,0.2,True
WGO,0.3,False
WH,0.25,False
WHR,0.3333333333333333,False
WING,0.3333333333333333,False
WIRE,0.16666666666666666,True
WKC,0.2222222222222222,True
WLK,0.25,True
WLY,0.2,False
WM,0.3333333333333333,False
WMB,0.25,True
WMS,0.25,True
WMT,0.2727272727272727,False
WNC,0.2222222222222222,True
WOLF,0.2,False
WOR,0.18181818181818182,False
WPC,0.36363636363636365,False
WRB,0.2222222222222222,False
WRK,0.3333333333333333,False
WRLD,0.14285714285714285,False
WSFS,0.4166666666666667,False
WSM,0.5714285714285714,False
WSO,0.3333333333333333,False
WSR,0.5,False
WST,0.2727272727272727,False
WT,0.4166666666666667,False
WTFC,0.35714285714285715,False
WTRG,0.375,False
WTS,0.2222222222222222,True
WTW,0.4,False
WU,0.2222222222222222,False
WWD,0.125,False
WWW,0.4,False
WY,0.4444444444444444,False
WYNN,0.5,False
X,0.3076923076923077,True
XEL,0.3333333333333333,False
XHR,0.375,False
XNCR,0.2857142857142857,False
XOM,0.25,False
XPEL,0.2,False
XPER,0.4,False
XPO,0.3333333333333333,True
XRAY,0.36363636363636365,False
XRX,0.25,False
XYL,0.3,False
YELP,0.3333333333333333,False
YETI,0.42857142857142855,False
YUM,0.3,False
ZBH,0.3,False
ZBRA,0.3,False
ZD,0.3333333333333333,False
ZEUS,0.2222222222222222,False
ZI,0.2222222222222222,False
ZION,0.36363636363636365,False
ZTS,0.4166666666666667,True
ZUMZ,0.25,False
