ticker,company_name,female_pct,diversity_board,shannon
VRSK,Verisk,0.4,True,0.5004024235381879
VZ,Verizon,0.3333333333333333,False,1.0751393240053735
VRTX,Vertex Pharmaceuticals,0.3333333333333333,False,0.936888307539016
VFC,VF Corporation,0.3,False,0.639031859650177
VTRS,Viatris,0.2727272727272727,True,0.8855741515766717
VICI,Vici Properties,0.42857142857142855,False,0.410116318288409
V,Visa Inc.,0.3,False,0.9502705392332347
VMC,Vulcan Materials Company,0.3333333333333333,False,0.45056120886630463
WRB,Berkley,0.2222222222222222,False,0.6837389058487535
WAB,Wabtec,0.3333333333333333,False,0.6837389058487535
WBA,Walgreens Boots Alliance,0.5,False,0.8018185525433373
WMT,Walmart,0.2727272727272727,False,0.6001660731596457
DIS,Walt Disney,0.45454545454545453,False,1.294545165844896
WBD,Warner Bros. Discovery,0.23076923076923078,False,1.072016968563193
WM,Waste Management,0.3333333333333333,False,0.8486855577264172
WAT,Waters Corporation,0.2222222222222222,False,0.8486855577264172
WEC,WEC Energy Group,0.3333333333333333,False,0.8239592165010823
WFC,Wells Fargo,0.38461538461538464,False,0.5402041423888608
WELL,Welltower,0.4,False,1.2206072645530175
WST,West Pharmaceutical Services,0.2727272727272727,False,0.30463609734923813
WDC,Western Digital,0.3333333333333333,False,0.34883209584303193
WRK,WestRock,0.3333333333333333,False,0.45056120886630463
WY,Weyerhaeuser,0.4444444444444444,False,0.34883209584303193
WHR,Whirlpool Corporation,0.3333333333333333,False,0.8369882167858358
WMB,Williams Companies,0.25,True,0.2868359830561607
WTW,Willis Towers Watson,0.4,False,0.3250829733914482
GWW,W. W. Grainger,0.36363636363636365,False,1.0335620542068176
WYNN,Wynn Resorts,0.5,False,0.37677016125643675
XEL,Xcel Energy,0.3333333333333333,False,0.45056120886630463
XYL,Xylem Inc.,0.3,False,0.639031859650177
YUM,Yum! Brands,0.3,False,0.8018185525433373
ZBRA,Zebra Technologies,0.3,False,0.639031859650177
ZBH,Zimmer Biomet,0.3,False,1.0888999753452238
ZION,Zions Bancorporation,0.36363636363636365,False,1.0335620542068176
ZTS,Zoetis,0.4166666666666667,True,0.8239592165010823
