ticker,roa,roe
CSLX,-0.07063079617560078,-0.7101373674143628
CSM,0.2085757575445027,0.1293637570928408
CSMO,-0.006619776582540339,-1.0311345646437995
CSN,-0.008126861688389954,-0.06576000873887158
CSNC,0.01660088973182535,0.06019290006564663
CSNO,0.1607978398539572,0.07343820428431494
CSNT,-0.02154834850434666,-1.8966915688367125
CSO,0.1330108077096029,0.05727452271231073
CSOD,0.09133703360886518,-0.1820292652723018
CSOF,0.1164593851618565,0.08358939545519509
CSOG,-0.08493726224947482,-0.4457639698865443
CSOL,-0.003412816022273115,0.04775753864993111
CSON,-0.3267115298340063,-0.2580603916721717
CSOU,0.02190160713322395,0.1788589478028576
CSP,-0.04703170643662855,-0.296864537611624
CSPI,0.03161045925967964,0.1222873659103993
CSPK,0.2327766465707813,0.1840249074853792
CSPLF,0.1596199061155088,0.01079276773296245
CSPR,-0.2519294151584757,
CSR,0.09633831835395575,0.1003777467272348
CSRA,0.1770717393503997,0.6094316807738815
CSRE,-0.05854552361373363,-0.001471013160314156
CSRL,0.1530771424258181,0.0797756747283561
CSRV,0.02999708663913989,-0.1286920673325412
CSS,0.04402541349313294,-0.2278800368733437
CSSE,-0.1570750804216319,-1.7291824764081458
CST,0.1055133630935127,0.2335987864998104
CSTB,0.03562108232267278,0.1073795608114176
CSTE,0.2627150197334122,0.2546375521938531
CSTF,0.156699742198561,0.1067310697994835
CSTK,-0.1016761291615817,
CSTL,-0.1672964685384519,-0.1915829751386683
CSTM,0.1652773932178196,0.03697373084951359
CSTN,0.05599684684844634,0.2232770745428973
CSTP,-0.2129263750738066,-0.2044182621502209
CSTR,0.02181292666020745,0.09743740193068333
CSU,0.03094577541368484,
CSV,0.07998229286982717,0.1713658201784489
CSW,0.2166109238210721,0.2338378471524168
CSWI,0.1731563707498475,0.1917224039207598
CSX,0.1727789797961031,0.1910295085223393
CSY,0.6629485399800991,0.606479785885336
CSYI,0.07523081291181624,-0.141948478744832
CSYN,0.1914580265095729,0.1006749156355456
CTA,0.1812006955291072,0.1775091925038048
CTAC,-0.03198860875970259,-0.01562867546740184
CTAI,-1.1284137129575829,-1.947161803713528
CTAL,0.130321976519852,0.1815396278864074
CTAR,-0.5464864864864866,
CTAS,0.2467656490398842,0.3310309092907138
CTB,0.1554867499193729,0.139011205892016
CTBC,0.005948689846127223,-0.07700208042556553
CTBI,0.02584587504494455,0.1284181330084202
CTBK,-0.06673669505126825,-0.3999088709543985
CTBX,0.02259973650134674,0.0982389889056847
CTC,0.1838785888759861,0.09994858611825193
CTCI,0.1591415083425276,0.2738628220929232
CTCM,-0.01063783477340946,-0.00818017663437323
CTCO,0.2862735719536931,0.6287902849135918
CTCOB,0.3012859634418577,0.2509400688224487
CTCQ,0.08846433049561112,0.08704360764564495
CTCT,0.1568677943384753,0.07212986594927685
CTEA,0.2554935102249872,0.08148236028174338
CTEC,0.1564582724651742,0.111745383048109
CTEK,-0.1915809427744107,-0.4320127537552148
CTEL,-0.1443043208600372,-0.6757551456829725
CTEN,-0.01211512037596437,-0.2484475031626047
CTEX,-0.1031314319317848,-1.0257015473380542
CTEXB,0.0781665860924715,0.05037194766380461
CTF,0.09943006983651297,0.06503076806199196
CTFC,0.1335704930226541,0.1003990010620892
CTFO,0.08892618733627017,0.1282128956451495
CTG,0.0791352944650858,0.04698895498730978
CTGI,0.1969787439846484,0.1562381009439363
CTGO,-0.589449727708689,-6.467730546532976
CTGX,0.1745697281134343,0.1687492823066404
CTH,0.002746817389467012,-0.05045209330597979
CTHI,-0.01177409698662941,0.1081647351535389
CTHL,0.05420325553297086,-0.9889123548046463
CTHR,-0.2448179832241066,-0.4154151705785093
CTI,0.06243734326736154,
CTIA,0.07670516452386142,
CTIB,-0.05057546761408589,-0.1077654516640254
CTIC,-0.6809471715425064,
CTII,-0.3454348581118353,-1.4679250572349671
CTIM,0.07428463588969357,-0.004584600200576258
CTIX,0.08365828821221002,0.0830108359133127
CTK,0.1768343599859617,0.241874109819094
CTKB,-0.04006188358151228,-0.03343709915051727
CTKR,-0.3021866218791383,-0.4646117830667187
CTL,0.1328507095964098,0.07399069031610332
CTLC,0.07333793755225178,0.05646161573708651
CTLG,0.1852341889388727,0.1350579947774337
CTLI,0.0193824298273615,0.112828336428761
CTLM,-0.3533145080436722,-0.1314083618038092
CTLO,0.01378672356425565,-0.05581481310354388
CTLP,0.04137963920740072,0.004461438161859285
CTLT,0.05280714117923421,-0.05300755771819029
CTM,0.1474145730391816,
CTMC,-0.1691606381924487,-0.1528460278460278
CTME,-0.1792769015362549,-1.0840356603497832
CTMI,0.2105133893475125,0.07531401652650571
CTMX,-0.1368817372889547,-1.031045866404439
CTND,0.07180738427696412,0.04083329176850051
CTNT,0.1346509050609531,9.57250909090909
CTO,0.03266246329106343,0.2150592714846291
CTON,-0.4859966795450665,-1.5651719284134327
CTOO,0.1373410072631113,0.1178390497949453
CTOS,0.1274736309870917,0.06250425698452523
CTP,0.1314098783977554,0.1540755235632585
CTR,0.1588913092992425,0.1310199486578188
CTRA,0.3452339341888451,0.2636443233777605
CTRC,0.05681065315289024,-5.7886021482751735
CTRL,0.123804900368839,0.226471296601325
CTRN,0.006817685462698358,-0.05551004102549699
CTRV,-1.0865019505851756,-4.285969217042158
CTRX,-0.2929492512479202,-0.09115118426811267
CTRY,0.02955300062974134,0.004584288393415299
CTS,0.1733011313711672,0.1155607868671817
CTSH,0.1944365758313976,0.1766055969398027
CTSI,-0.3753969187345643,-0.4508027213602805
CTSK,0.1757530785969768,0.09951232887443939
CTSL,0.2071422187607727,0.1630647344933059
CTSO,-0.3889074375945166,-0.6699743754657846
CTT,0.0318863216442218,-0.04008370895041855
CTTX,0.3182315263240119,0.2319201995012469
CTTY,-0.4822703200552613,-0.5682260554399623
CTU,-0.3602354480052322,-0.8804908931528197
CTUC,0.07953830010493179,0.00920970373419942
CTUP,-0.6493240475215075,-3.2723163841807907
CTUR,0.02512145988861239,-0.4314198424183953
CTUS,-0.2522130468500339,-0.9463609247769234
CTV,-0.07579286674789919,-0.09450945748066754
CTVA,0.07831442463533225,0.04186825806208701
CTWS,0.05768795038105704,0.06478982698639664
CTX,-0.2039680420244494,-0.7471020379364425
CTXR,-0.3375672073893662,-0.3169407422196467
CTXS,0.1094451726803319,0.74231260438157
CTY,0.02239751880247447,0.1550032818723756
CTYA,0.1420053379886659,
CTYN,0.0297912423209823,0.2231659916322962
CTZ,0.1272608557753004,0.2262505290616821
CTZN,-0.05089233748361374,
CU,0.2795795365451639,0.1655640765130641
CUB,0.09174746621544663,0.003602670443050785
CUBE,0.1430026096585187,0.03482430978845465
CUBI,0.02106785129435438,0.1547282075096457
CUBN,0.01707986871004576,0.05865876562398809
CUC,0.1187208702482443,0.07035119200205076
CUCD,0.218978247111817,-0.09559394082520833
CUD,0.1735893236514796,
CUDA,0.08840599698387254,
CUE,-0.6519781160445122,-0.9544620563119921
CUEI,0.1590797421890806,0.123486529318542
CUEN,-1.1474189215121857,-2.5530794165316046
CUI,-0.2162069607295738,-0.3147718216154406
CUIC,0.3851942241203987,0.2261727262300723
CUL,0.1425982226868792,-0.02204940763418337
CULC,0.3603619828013147,0.2930456512464192
CULD,0.2438685384314072,0.2249034904944194
CULL,0.02044684878803468,0.04230399175738842
CULP,-0.1198680196272282,-0.2858451339672348
CULS,0.1366490782987836,0.1014390814212117
CUM,0.06877040261153428,0.07635530669381523
CUMB,-0.00854997111496245,-0.07246510768093169
CUMS,0.08789180588703263,0.02407794015309673
CUNB,0.0213035061272938,0.08986943614350568
CUNO,0.170522831132381,0.1347551397527866
CUO,-0.070543075455983,-0.4139343774191627
CUR,-0.9073726097048744,-1.0129345537364103
CURE,0.0475244552742169,
CURI,-0.06290709218140875,-0.3642574561999671
CURO,0.04636806253406853,-1.7159978395106783
CURT,0.2117669080908292,0.1690898118176331
CURV,0.2490565355206577,
CURY,-0.04417787838831258,-1.2229401185639113
CUS,0.08735857498987919,0.06399235912129896
CUSA,-0.1278499099211034,-0.2569661199704898
CUSE,-0.9441589585474478,-1.9059561128526645
CUSH,0.1033314511575381,
CUSM,-0.3950901419255849,-0.4369838034967286
CUST,-0.04650245619733095,-0.2229103536749906
CUTR,-0.0855754722750196,
CUTS,0.1598806654704902,-0.1353545543844744
CUZ,-0.01545292477864578,-0.2886763965777554
CUZZ,-0.1440815723363381,-8.86113393590797
CV,0.05716935348440975,0.01692697320331415
CVA,0.08867667121418826,0.0
CVAL,0.02190021482625984,0.09155966380290352
CVAN,0.08748902086212845,
CVAS,-0.1947040206745445,-0.2302106659129943
CVB,0.03230562155325854,0.2105828779599272
CVBF,0.02433415806443532,0.1260853582905212
CVBG,0.01445060393935237,0.1321538005337551
CVBK,0.01689464040911214,0.4482473088600605
CVC,0.2313813208631159,
CVCI,0.08144420880698648,0.1234530636884999
CVCO,0.2670069636090424,0.2643668434211611
CVCY,0.02161947027907824,0.1607823020954942
CVD,0.1709993824599134,0.1137611038253407
CVDE,0.1841625423287314,-0.02916160388821385
CVDI,-0.2727484147041039,-0.3672786710761394
CVE,-0.01958148251571096,
CVEO,0.1277160843628998,-0.230008935659836
CVET,0.04952215464813206,-0.03496277112334089
CVG,0.149670949545597,0.07505873624335353
CVGI,0.1142781739185682,-0.07326423941025266
CVGP,-0.3998594024604571,
CVGR,-0.1647551349701278,-0.3068310657596372
CVGT,-0.006498177795573773,-0.08692573423650467
CVGW,0.06361377168004143,-0.03863508504673114
CVH,0.09945086571686095,0.0963882338895502
CVI,0.277609858172518,0.5993780039581567
CVIA,0.0373784702844531,-0.9634902857498407
CVID,-0.2094240837696335,-1.87222884386174
CVII,-0.005326624439742716,0.01263663415411615
CVIS,-0.1678030303030303,-0.3662146303298996
CVKD,-4.810185185185185,-32.83960639606396
CVL,0.02080107756591763,
CVLG,0.1859165097473004,0.2232194022959398
CVLL,0.01140446918728408,0.0468740913056121
CVLT,0.09946535393977605,-0.08201873507207752
CVLY,0.0195039734490717,0.1077882539129035
CVM,-0.6790208754873416,-1.4188942021639965
CVN,-0.1644356667398142,
CVNA,-0.004825644855517895,-0.8768115942028986
CVNS,0.2105492719697356,0.1634621948167194
CVO,0.1336450719323145,
CVOL,0.1318014891681547,-0.7632097057414994
CVR,-0.03678816662010556,0.0585914774583795
CVRS,-1.1398667607718924,
CVRX,-0.3035479395282628,-0.08473300553869313
CVS,0.0865906164232105,0.05311059907834102
CVSL,-0.2070652523764225,-1.378091129117121
CVSN,-1.0162778774673162,-2.1890880661193948
CVST,-0.002994803135735048,-0.3297369153244505
CVT,0.02134902533064217,-0.06123136289093618
CVTA,-1.1479092989390474,-1.721230158730159
CVTI,0.09124911765129579,-0.003776475905769597
CVTX,-0.2311302502051191,
CVTY,0.07706170810373661,0.1289188214502966
CVU,0.1280373320694873,-0.6032880629020729
CVUS,-0.3392365852167356,0.6505024157453241
CVV,-0.007381736015751579,0.02595838866755201
CVVT,0.1719860592357563,0.1413633408086625
CVX,0.1942272895644771,0.172785979180687
CW,0.130453725267519,0.1537140228641914
CWA,0.134995358705742,0.06365979381443299
CWAN,0.0289653720151471,-0.05572185930702625
CWAY,0.0163126782233482,0.03705053710414032
CWBC,0.02290876165840216,0.1034262955411594
CWBR,-0.5629151206999221,-0.5947728382999512
CWBS,-0.04787040383619896,-1.6841418856675603
CWC,0.06346755384118967,-0.3416202020597948
CWCC,0.1701817146314984,0.1756789777098021
CWD,-0.0503764307189619,-0.7984886649874054
CWDI,0.09450961989676207,-0.7349764608141789
CWE,0.05942815864213959,0.0102902433359698
CWED,0.1418929961442779,0.09225207906724057
CWEI,0.04121447991831959,-0.9048914768899592
CWEN,0.06547204709532428,0.02329594477998274
CWES,0.02792696594976856,0.1043736804885225
CWH,0.09460948525811855,0.2343142077066036
CWI,0.1260001424535246,0.07063423270567841
CWIC,-0.6151129576733315,-0.940974773450894
CWK,0.2338035201597802,0.1618766506136399
CWL,0.03175378652009249,0.08121656956578985
CWLD,-0.6036685883081614,
CWLE,0.09986810958998783,0.1434553015151297
CWLR,0.02427596573364886,0.09145570291027533
CWLT,0.1638675623800384,0.1471077664356854
CWLZ,-0.0400561317124643,-1.5340322594359275
CWM,0.2305867695330283,0.1532524093917768
CWNJ,0.2384405548533671,0.5048126892313254
CWON,-0.1099437881479624,-8.579964353410473
CWST,0.181203463034259,0.1115787088238721
CWT,0.05367890380385484,0.03948121559459596
CWTE,0.1076824728009586,0.1417082630747931
CWTR,-0.0323636508933607,-1.1539719617463744
CX,0.08929170862705606,0.04297159504734159
CXC,0.1588700305443476,0.1701607625775626
CXDC,0.05267951699051478,-0.232888548427283
CXDO,-0.0185216340639004,-0.6606767348499331
CXG,0.1763085219913159,0.09234315232420216
CXIL,-0.2013062320698285,0.6528239202657807
CXIM,-0.07355999638303644,-0.05619221447592831
CXM,0.03252230782572386,0.05219525466418034
CXO,-0.2433634221174797,-0.5685510071474984
CXOT,-0.6358756203788108,
CXP,0.1400298677360208,0.1031725744547971
CXPO,0.176198035118176,-0.6341888972464649
CXR,0.06499767465803272,-0.3129936321909362
CXRC,-0.08333333333333334,0.01049180327868852
CXRL,0.3420177035595455,0.2694728154338182
CXT,0.182110059255412,0.2674868675698092
CXV,0.2433367243133266,0.2558850504432895
CXW,0.1411887448445401,0.09802815073661646
CXY,-0.1443048412646746,-0.2750873079834908
CY,0.1174119701285457,0.01917841816000943
CYAN,-0.06276421397655166,-0.2488799216686942
CYB,0.2111385510189951,0.03854857341794185
CYBA,-0.3570366482987843,-0.656637014362765
CYBD,-0.682643221781055,-7.516355140186916
CYBE,0.1815818789454141,0.1763209203921623
CYBG,-0.9698510377753319,-1.7264619438532478
CYBI,0.1435902824064801,0.003442747447472779
CYBR,-0.6146733103200511,-1.1718218262096227
CYBS,0.09731206484005091,0.02574065057463645
CYC,0.01775993389716388,-0.8116895912978364
CYCC,-0.9797299037578234,-1.213205548678552
CYCH,-0.3401801338009519,-0.4306084719037072
CYCL,0.2839741445420279,
CYCN,-1.144735822245188,-0.6765058016582559
CYCO,-0.3258618412362964,-0.5004935818412916
CYCR,0.156496554479177,0.05027705255736585
CYDE,-2.6617346442129852,
CYDS,-0.01818976222232443,-1.3970736230906629
CYE,0.34516089980972,0.1547251194995523
CYFN,0.02163784002603526,0.119342681796967
CYGN,-0.9303815751464063,
CYH,0.08385197082245868,
CYL,0.02557070624353153,0.1294431063426027
CYLK,-0.1592843679698425,-0.4048828263042579
CYM,0.0522216321472827,-0.0625
CYMA,-0.6380047091654312,-1.4935064935064937
CYMI,0.0355494785511331,-0.07081020275355333
CYN,-0.8363240101707229,-0.8631981666319439
CYNI,-0.4173781066211345,-0.9071470146738964
CYNO,0.1020642805345026,0.03302834655924682
CYNR,-0.0697195075119321,-0.2439044312844598
CYOE,-0.8166938982477887,
CYP,-0.4338991300115592,-0.44594905505341
CYPB,-0.1046222361869113,-0.1341660075803486
CYPH,-0.2387659103486441,-0.2493206720233747
CYPM,0.1657987711081215,0.1003373296257464
CYPR,-0.2192938776005927,-0.5077243602342859
CYR,-0.05751343232559256,-0.3053851428295259
CYRK,-0.02218850901649498,-0.4248671084578854
CYRS,0.06281692272761673,
CYRX,-0.006472075840234197,-0.05256588998810707
CYS,0.1673480693590383,0.06427936675114373
CYSP,-0.04908124969537456,-0.02432067257168594
CYSV,-0.1178152378526036,-0.1505552646042641
CYT,-0.2265201634562428,-0.2359514244816918
CYTB,0.0711067592108098,0.06794866739804568
CYTC,0.2198392174882167,0.1834118706336219
CYTH,-1.3147118301314458,-1.8834643749619067
CYTI,0.2576757183646194,0.2582491486134562
CYTK,-0.3430731417697594,
CYTL,-0.6100710597617709,-1.038255190109634
CYTO,-0.8615917782026767,-0.8959564785269656
CYTX,-0.3135913882762389,-1.3260144750752214
CYXT,0.06832763936338639,-1.4514612712037605
CZ,0.1854014598540146,0.2013193256779868
CZC,0.03997494338167978,0.09821532719001518
CZCH,0.009242629988172938,0.009874067074229071
CZCP,0.1385515512070407,0.3775221238938053
CZFC,0.02138113044078974,0.1007508574927483
CZFS,0.01843494300380109,0.08361797745042583
CZM,0.1017246923300714,0.03737039038236302
CZN,0.1725697099665031,0.1308185437696125
CZNC,0.023783976835184,0.1115790598699938
CZP,-0.09368562318890133,-0.6649106482917397
CZR,0.1059177646524307,-0.04198695859619361
CZT,0.2620672965307301,0.3300042366479557
CZWI,0.02120689063653855,0.1051089793285477
D,0.03983429863112042,0.01614253709389073
DA,-0.03880128042838167,-0.4444734044377379
DAB,0.1967063879155042,0.0683105586230297
DABI,0.03904441237774571,0.08250825082508251
DABR,0.2878142780880955,
DABS,-0.06161256334353522,-0.1563451776649746
DAC,0.2312172157930959,0.2089790621646577
DACC,0.2587501974808623,0.3104985397345904
DADE,0.2226272408258752,0.1394885420126204
DAEG,0.04109454775503658,-0.3840618816333872
DAGM,-0.0703583061889251,-0.005558722919042189
DAGR,0.1344686161267986,0.2648716106341943
DAHI,-0.4302918963053685,-1.533393774554246
DAHL,0.2089647577092511,0.1524463629507197
DAHX,0.2062552329827853,
DAI,0.2368005282146816,0.1648597860653368
DAIG,0.4584859734959312,0.3856561193375814
DAIO,-0.006723346732595782,-0.05749191519942508
DAKP,0.006584482159081979,
DAKT,0.1044181390129596,0.03462247152121021
DAL,0.09647045191983288,0.4211579064340482
DALC,-0.1242862449951155,
DALN,-0.07114848615159189,-0.400902163974398
DALT,-0.05912183055040197,
DALY,0.01991899470349984,
DAM,-0.1263524495008126,
DAMS,0.1518723172148837,0.1146941759402161
DAN,0.09598033825954791,-0.1256198347107438
DANA,0.1923018059381695,0.1370185646993627
DANB,0.2002537056666724,0.1003929320611135
DANC,0.1129147281556695,0.1375912738667979
DANK,-0.05537744097930632,-0.6107226107226108
DANN,-0.01600989452708971,0.01085304970696766
DANY,-1.0233667143538387,
DAOU,-0.1971944130775819,-0.5776348004327277
DAP,0.09871532974900211,0.06166526915202118
DAPN,0.02668485069673435,0.1267125495054823
DAR,0.106988255510441,0.1615811910576865
DARA,-0.5052749562171629,-0.6357251706088916
DARC,0.06972540440964828,0.1402501227944233
DARE,-0.6304738389890899,-5.3575694624772785
DARL,0.1962621538875618,0.04558225283854123
DARTA,-0.03183501624515746,-0.4914766302587266
DASA,-0.2088412852969815,-2.120396793042533
DASH,-0.06277864802988312,-0.2390333596007355
DATA,-0.03557715129618397,-0.08705477958333663
DATC,0.1593622289775129,0.2149086221278532
DATL,-0.2004048582995951,-0.6786330686917501
DATM,0.005456453305351523,-0.0320883242803305
DATQ,-0.05759077394359852,-0.2883221686841383
DATR,0.01704240472356414,0.05159515005589474
DATS,-0.6483539155294881,-0.7437884868723385
DATX,-0.1296988349087712,-0.2752969121140142
DAV,0.3638835292054025,
DAVD,0.3248083960505421,0.258474132597211
DAVE,-0.2601395358353395,-0.8568734449047628
DAVL,0.1628829098727195,
DAVX,0.02482241040253642,-0.01838501839869773
DAWH,0.1208408742865098,0.07482923845448058
DAWK,0.04958018180556519,-0.111715872230469
DAWN,-0.4703706792875988,-0.4662790101304568
DAXR,0.006419515326592843,0.0347689377333676
DAYR,-0.0003250117757889776,-0.2781930222468351
DAYS,0.04422573645475829,-0.1767126976189561
DAZY,-0.01616642068227444,-3.453512040487181
DBAS,0.110369476562142,-0.08402003554693811
DBC,0.1802406047056319,0.09362790367265753
DBCC,0.01526175146264923,-0.1787024650478888
DBCO,-0.009552209359438868,-0.6628684863523572
DBCP,0.01888098067323202,0.06111921659783871
DBD,0.0675877179635434,
DBDG,0.288702129691529,0.1633431404598453
DBG,0.0793569377194864,-0.1509703007696303
DBGI,-0.3492351274787536,
DBH,0.1109293711680719,-0.1628309898350325
DBHI,0.06090368037577731,0.03729946524064171
DBI,0.1180708237155124,0.371128510796322
DBII,0.07046752492498307,0.05383150003072575
DBIO,-0.1933427301311938,-0.3819038995909957
DBKT,0.01380256075387175,0.1126566436601923
DBLE,0.05345970262010232,-0.3469617951882373
DBLO,-0.08128,-0.01672735138253001
DBNK,0.009865249904684096,0.09732187191085967
DBNN,0.04805411478963556,0.0403260964338652
DBRL,0.09157509286073538,-0.09105434274617387
DBRN,0.2142723820326354,0.1604564741152084
DBRO,0.2334860351706812,0.11859550936105
DBT,0.1092375654879205,0.02735828835324149
DBTK,0.09912224670393946,0.1301430622877223
DBTO,0.1887734980938609,-7.228327984950757
DBTX,-0.4060094201721617,-0.7642388845423724
DBUG,-0.08598911087920431,-0.1180552785865273
DBX,0.171477408327152,
DC,-0.3170982770439046,-0.3095255070273251
DCA,0.06581409098640144,-0.3249214972835568
DCAI,0.1414977363822486,0.07467020874842104
DCAL,0.1783079496434545,0.2664626010517228
DCAP,-0.0582889058136583,-0.0746126547217173
DCAR,-0.4550381188573527,-0.04090901583841186
DCAS,-0.03855962460471284,-1.245693965996222
DCBK,0.0328893082425459,0.1152119299606845
DCCA,-0.2859031408977704,-0.0009301141599257717
DCD,0.1200340824368942,0.05794992724900908
DCEL,0.1503827136527371,0.03710800169808137
DCGN,-0.4122501026605286,
DCGO,0.03526271028175505,0.02160228212196711
DCI,0.2254617238957538,0.2859276729559748
DCII,0.1444880485194435,0.1252609603340292
DCIN,0.02792559137861647,-0.2338470999730945
DCIS,0.07097994702989027,-0.6477343913134266
DCL,0.1397129425261557,0.1170407797346356
DCLK,0.06640858103698774,0.06145598753513321
DCM,-0.05015444414191961,-0.4717865068376231
DCN,0.02816214568729046,-0.7949932341001353
DCNT,-0.1816140726703469,-0.3125273698654132
DCNY,0.05253194260819507,0.2409258419830106
DCO,0.07741756444289596,0.04977960603227964
DCOM,0.01699086064309636,0.1131185736931947
DCOR,0.08699321778447626,-1.64783745046792
DCP,0.1501388842478741,0.1586909215587058
DCPH,-0.4069526203618922,-0.5536137225387563
DCPI,0.09902435038865395,0.03558772624118599
DCPY,-0.06976848327437195,-0.1831965611567018
DCR,0.7157921759908371,0.6218011330337956
DCRB,-0.8421804332301832,-2.6679908429841097
DCRC,-1.8771028366298301,16.109602327837056
DCRN,-0.1491045224984185,-0.1314063296217189
DCSI,-0.5522552255225522,-1.2879399884593192
DCSN,-0.174114531612049,-0.1776581426648721
DCSR,-0.4461735708917282,
DCT,0.0204940109002862,-0.01131733078335706
DCTH,-1.5051982745660395,-6.987177033492824
DCTL,-0.1957327448992507,-0.6514777266663428
DCTM,0.07691823262207058,-0.01964065602958296
DCTR,0.08403223960632368,-0.1631016042780748
DCU,0.04444026870860149,0.03521402858466693
DCXI,0.1679119966791199,0.1385134813828522
DCY,0.02285101306929471,-0.2232306299565635
DD,0.0725230295651375,0.0359140627783518
DDAT,0.198256320836966,0.1620698071759825
DDAY,-0.3870027569909413,-13.861777449011942
DDC,0.0981624278946221,0.1046268031364099
DDCC,0.10569719058974,0.07239386459083187
DDD,-0.04040295221922706,-0.1608466029460032
DDDC,-0.2176147528593742,-0.6503735772641577
DDDI,0.1772856093208775,0.125440747227087
DDDP,-0.1138777598881691,-0.1765481912373958
DDE,0.06341312166687338,0.0002619446772841576
DDES,0.2023134995997677,0.2285898383459359
DDI,0.2576075959218616,0.1950402846081406
DDIC,0.2367900831384866,0.2305455735144348
DDII,0.2526973223155771,0.105908589832816
DDIM,-0.5059678123155111,-0.5383375134360444
DDIX,-0.1193224404137311,-0.3114270851395873
DDL,0.1741871645110728,0.04586502791621388
DDMG,-0.3704772806450007,-1.6078733971211316
DDMX,0.1482225629637463,0.08480385933731116
DDN,0.1938172926019198,0.1628433383104472
DDOG,-0.00895714274573561,-0.04091841279630364
DDRG,-0.08875981248445815,
DDRX,0.2853873814972214,0.03810393018082253
DDS,0.3413424881398965,0.5109315470197877
DDSC,0.02662497631229866,-0.9333991119881598
DDSI,-0.3717948717948718,0.2957600827300931
DDUP,0.07189999151686216,0.003501695142839258
DE,0.1790775666221918,0.4721564256188751
DEAN,0.1841591633802137,0.240371487735344
DEAR,-0.001678083452057387,-0.4135899222106119
DEBS,0.1736755157307013,0.1536296885738055
DEC,0.05988545164347427,0.06570838572223786
DECC,0.142068401780526,-0.003902180999023296
DECK,0.3048425416229585,0.357542721183038
DECO,0.06876863960979114,
DEEP,0.1220083326220381,0.09566419274330368
DEER,0.2849547295366872,0.2521360117034307
DEFI,0.2225735721850156,0.1077677034040145
DEG,0.04973396403260761,-0.4916062515725478
DEGE,0.1002264737873669,0.2425317953268263
DEH,-0.01277762280811442,-0.1520075689121815
DEI,0.1329137975774823,0.07754340778897821
DEIX,0.1061417532840926,-0.7858923667795907
DEJ,-0.0440959409594096,-0.01375558178925217
DEK,-0.08361795314822999,-0.02094806500502694
DEL,0.07699936253446944,0.02547780705509065
DELA,0.05435030828956382,-0.4318529862174579
DELI,0.1491502061958805,0.04831213647621964
DELL,0.09992598720013932,
DELM,0.2104453029999846,0.1681329423264907
DELX,0.4088031882250093,0.2537830099050261
DEMP,-0.008678924168303376,-0.433960116430968
DEN,0.3674252153020658,0.4120408824652608
DENL,-0.3227575609045265,-0.9846074413501564
DENN,0.1661784185039277,
DENT,0.06763889405471568,-2.3687428503806554
DENW,-0.003956177723676202,-0.4006339144215531
DEP,0.03472304475800635,0.151713434563306
DEPC,0.1127039787312065,-0.1186509548963836
DEPCB,0.09083054539685957,-1.233387721150462
DEPO,0.1013528750657737,-0.207126503212039
DEPS,0.03241510014217235,0.1522826242941568
DERM,-0.019223815996094,-0.9752284704814163
DESC,-0.5833878234698722,-1.4318237278403791
DESI,0.1265325670498084,-0.374551558437284
DESK,-0.7690933452434122,-1.64029975020816
DEST,0.04787068274513379,-0.4536633453638904
DETA,0.075379397181707,-0.02157537431414489
DETC,0.1267207981743884,0.06073129728215186
DETX,0.09543892533583255,0.01026754038148503
DEV,0.1763165795952681,0.1933413414131273
DEVC,0.02733000239379447,-0.8872080203071717
DEVN,0.2712110445023475,0.1687181596683859
DEVR,-0.1120134416129936,-0.3997146932952925
DEW,0.1237002959646911,0.07068252307768431
DEWY,-0.2632042253521127,
DEX,0.1291805815234307,-0.04203877041254835
DEXO,-0.005109780439121758,-1.6448780487804875
DEXT,-0.02622455097625192,-0.4431728774765754
DEZI,0.0294814321790028,-0.06810348407458162
DF,-0.003144244084618513,-0.9033798807228804
DFAX,-0.2065794128050937,-0.7974198047419806
DFBG,0.03518841203255531,-0.1055357750311827
DFBH,-0.01228557154808252,0.005438288773541543
DFBS,0.02314690244990684,0.04391082772538458
DFC,0.06794784320056542,0.202365351440896
DFCO,0.2806068545831045,0.3071647816829357
DFDI,0.1542355802173884,0.08685286022659539
DFF,0.1458706466355625,-0.2051818205779251
DFFN,-0.3236144054191223,-0.3172739572106675
DFG,0.03408759259550576,0.09306958718923433
DFH,0.1787047442348124,0.4300751222083313
DFI,0.1347325744117034,0.09754723453362926
DFIB,-0.05048753718166924,-0.5777244373077298
DFII,0.2955205618983486,0.2792026252061569
DFIN,0.2075037403613765,0.2504681297281103
DFLI,-0.1426433068909722,-2.8421317244846653
DFLX,0.06772413299057979,-0.243799481694556
DFNR,0.2544501944892814,0.128003440182043
DFNS,-0.01566179257744748,-0.1012323594034726
DFON,0.003315924728508656,0.2960479041916167
DFPH,-0.01098527868816995,-0.01556053171832089
DFR,0.07043292195282935,-0.07981838329591155
DFRG,0.01442356809518801,-0.3230019480275945
DFS,0.04553832313301833,0.2714726539575564
DFXI,0.6689644085779508,0.5470806698108557
DFZ,0.1647122800836391,0.1415252723700661
DG,0.1460403577371592,0.3529588709004685
DGAS,0.1004709161748091,0.04550366685640277
DGC,0.1205040060072887,-0.3145777046869493
DGDN,0.2993652959540202,0.2129330198923641
DGEN,-0.635623327368811,-1.8742709235114599
DGI,0.1266722830665543,0.02005069420799758
DGIC,0.03787161703030635,0.0818474857248112
DGICB,-8.835869723762256e-05,0.0006194843047050336
DGII,0.09844171925849372,0.04702514240910355
