ticker,directorid,rolename
LNW,1864422.0,President/CEO
LNW,1946079.0,Executive VP/Division CEO
LNW,2161347.0,Executive VP/Division Group CEO
LNW,2268008.0,Executive VP/Division Group CEO
LNX,32905.0,Chairwoman/CEO
LNX,32905.0,President/CEO
LOCK,58637.0,President/CEO
LOCK,1320271.0,Division CEO
LOCL,1328516.0,CEO
LOCM,440520.0,Chairman/CEO
LOCM,440520.0,Chairman/President/CEO/COO
LOCM,1060987.0,Chairman/CEO
LOCO,891644.0,CFO/Interim CEO/Treasurer
LOCO,891644.0,President/CEO
LOCO,891644.0,President/CEO/Interim CFO
LOCO,2203296.0,COO/Interim President/Interim CEO
LOD,1046815.0,VP/Interim CEO
LOD,2593291.0,Interim CEO
LOGC,443655.0,President/CEO
LOGM,513542.0,President/CEO
LOGN,1301.0,Chairman/CEO
LOGN,30476.0,Chairman/Acting President/CEO
LOGN,30476.0,Chairman/CEO
LOGN,181463.0,Interim CEO
LOGN,495357.0,President/CEO
LOGN,549240.0,President/CEO
LOJN,43646.0,Chairman/President/CEO
LOJN,43646.0,President/CEO
LOJN,323347.0,Chairman/CEO
LOJN,323347.0,Chairman/President/CEO
LOJN,443659.0,CEO
LOJN,443659.0,Chairman/CEO
LOM,32228.0,Chairman/CEO
LOM,32228.0,President/CEO
LOM,32228.0,Vice Chairman/CEO
LOM,32228.0,Vice Chairman/President/CEO
LOM,33719.0,Chairman/CEO
LOM,33719.0,Chairman/President/CEO
LOM,33719.0,Vice Chairman/CEO
LOM,34850.0,Chairman/CEO
LOM,34850.0,Chairman/President/CEO
LOM,34850.0,President/CEO
LOM,183686.0,Chairman/President/CEO
LOM,183686.0,President/CEO
LOM,202548.0,Chairman/President/CEO
LOM,202548.0,President/CEO
LOOP,603720.0,Chairman/CEO
LOOP,603720.0,Chairman/President/CEO
LOOP,603720.0,President/CEO
LORL,327840.0,Vice Chairman/CEO
LORL,327840.0,Vice Chairman/CEO/President
LOU,557256.0,President/CEO
LOU,605497.0,President/CEO
LOU,734469.0,Chairman (Executive)/CEO
LOU,1061342.0,Interim CEO
LOU,2117417.0,Chairman/President/CEO
LOU,2117417.0,Interim President/Interim CEO
LOU,2117417.0,President/CEO
LOW,34442.0,Chairman/CEO
LOW,34442.0,Chairman/President/CEO
LOW,34442.0,President/CEO
LOW,34465.0,Chairman/CEO
LOW,34465.0,Chairman/CEO Elect
LOW,34465.0,Chairman/President/CEO
LOW,35586.0,President/CEO
LOW,1089227.0,Division President/CEO
LOWL,2282010.0,CEO
LOWL,2282252.0,CEO
LOWL,2282252.0,President/CEO
LPDX,1131973.0,Interim President/CEO
LPHIQ,1275776.0,Acting President/CEO/CFO/Secretary
LPK,790922.0,Chairman/President/CEO
LPLA,1057741.0,President/CEO
LPNT,182308.0,Chairman/CEO/President/COO
LPNT,182308.0,Chairman/President/CEO
LPNT,182315.0,Chairman/President/CEO
LPNT,207156.0,Chairman/CEO
LPNT,207156.0,Chairman/President/CEO
LPNT,207156.0,President/CEO
LPNT,2404090.0,CEO
LPRIQ,1059041.0,Interim President/CEO
LPS,67362.0,Chairman/Interim President/CEO
LPSN,2279760.0,CFO/Interim CEO
LPT,180406.0,Chairman/President/CEO
LPT,180406.0,President/CEO
LPTH,36134.0,Chairman/Interim President/CEO
LPTH,502522.0,Interim CEO/Principal Executive Officer
LPTH,502522.0,President/CEO
LPTH,775022.0,Chairwoman/CEO
LPTX,1361339.0,President/CEO/CFO/Secretary/Treasurer
LPX,140967.0,Interim Chairman/CEO
LPX,204960.0,CEO
LPX,204969.0,CEO
LPX,536393.0,CEO
LPX,536393.0,Chair/CEO
LQDA,330139.0,CEO
LQDT,506416.0,Chairman/CEO
LQWD,764786.0,CEO/Secretary
LQWD,764786.0,President/Interim CEO
LRCX,326016.0,President/CEO
LRCX,326016.0,Vice Chairman/CEO
LRCX,452542.0,CEO
LRCX,452542.0,President/CEO
LRCX,487342.0,President/CEO
LRN,180489.0,Chairman/CEO
LRN,490759.0,CEO
LRN,597155.0,CEO
LSBC,344131.0,President/CEO
LSBC,440947.0,CEO
LSBG,451543.0,Chairman/CEO
LSBG,451543.0,Chairman/President/CEO
LSBG,451543.0,President/CEO
LSBG,451543.0,Vice Chairman/President/CEO
LSBG,451670.0,Vice Chairman/President/CEO
LSBI,448451.0,President/CEO/Principal Executive Officer
LSBK,556520.0,President/CEO
LSC,2126409.0,COO/Interim CEO
LSCC,332916.0,President/Acting CEO
LSCC,332916.0,President/CEO
LSCC,332917.0,Senior VP/CFO/Interim President/CEO
LSCC,622555.0,Interim CEO
LSCC,1091955.0,Interim CEO
LSCO,442382.0,President/CEO
LSCO,442699.0,President/CEO
LSCP,342074.0,President/CEO
LSCP,342091.0,Chairman/CEO
LSCP,342091.0,Chairman/President/CEO
LSEA,1069677.0,President/CEO
LSG,492810.0,President/CEO
LSI,329701.0,Chairman/CEO
LSI,329701.0,President/CEO
LSI,329712.0,President/CEO
LSI,329822.0,CEO
LSI,329822.0,CEO/Secretary
LSI,871841.0,CEO
LSPD,1706156.0,Interim CEO
LSPD,1855998.0,CEO
LSS,320506.0,Chairman/CEO
LSS,320506.0,Chairman/President/CEO
LSS,320506.0,President/CEO
LSTA,596933.0,Chairwoman/CEO
LSTR,200347.0,Chairman/CEO
LSTR,200347.0,Chairman/President/CEO
LSTR,200347.0,President/CEO
LSTR,491353.0,President/CEO
LTC,45781.0,CEO
LTC,339257.0,Chairman/CEO
LTC,339257.0,Chairman/President/CEO
LTC,339257.0,President/CEO
LTEC,507946.0,Chairman/President/CEO
LTEC,507946.0,President/CEO
LTHM,1342821.0,President/CEO
LTM,373733.0,Chairman/CEO
LTM,373733.0,Chairman/President/CEO
LTR,35119.0,Co-Chairman/Co-CEO
LTR,36800.0,President/CEO
LTR,36804.0,Co-Chairman/Co-CEO
LTR,36804.0,President/Co-CEO
LTR,1705817.0,VP/Division President/CEO
LTRE,348275.0,Chairman/CEO
LTRE,348275.0,Chairman/President/CEO
LTRE,348415.0,President/CEO
LTRX,372611.0,CFO/Secretary/Interim CEO
LTRX,595485.0,Interim CEO
LTRX,1129825.0,CFO/Interim CEO
LTRY,2041393.0,CEO/CFO
LTRY,2658096.0,Chairman/Interim President/CEO
LTRY,2658096.0,Chairman/President/CEO/Secretary
LTS,270077.0,Chairman/President/CEO
LTS,270077.0,President/CEO
LTS,446207.0,Division Co-CEO
LTS,1132072.0,Division Co-CEO
LTS,1396441.0,Division President/CEO
LTS,1532790.0,Division President/CEO
LTSA,270077.0,Chairman/President/CEO
LTSA,270077.0,President/CEO
LTSA,446207.0,Division Co-CEO
LTSA,1132072.0,Division Co-CEO
LTSA,1396441.0,Division President/CEO
LTSA,1532790.0,Division President/CEO
LTXB,553046.0,Interim President/CEO
LU,31204.0,Chairman/CEO
LU,33472.0,Chairman/CEO
LU,33472.0,President/CEO
LU,34222.0,Chairwoman/CEO
LU,34222.0,Group CEO
LU,34222.0,President/CEO
LU,53117.0,Executive VP/Division CEO
LU,53262.0,Executive VP/CEO
LU,53262.0,Executive VP/Division CEO
LU,444123.0,Group President/CEO
LUC,343032.0,President/CEO
LUC,1338135.0,President/CEO
LUCA,731940.0,President/CEO
LUCA,731940.0,President/CEO/Secretary
LUCY,443294.0,CEO
LUCY,443333.0,President/CEO
LUFK,339228.0,President/CEO
LUG,598030.0,President/CEO
LULU,343730.0,CEO
LULU,343730.0,President/COO/CEO-Elect
LUMCQ,346161.0,President/CEO
LUMN,59962.0,CEO
LUMN,59962.0,Chairman/CEO
LUMN,59962.0,President/CEO
LUMN,59962.0,Vice Chairman/CEO/President
LUMN,59967.0,CEO
LUMN,730057.0,President/CEO
LUN,333916.0,President/CEO
LUN,444918.0,President/CEO
LUN,625192.0,Interim President/Interim CEO
LUN,625192.0,President/CEO
LUN,1814080.0,President/CEO
LUN,2097314.0,CEO
LUN,2097314.0,President/CEO
LUNA,14222.0,President/CEO
LUNA,556687.0,President/CEO/Secretary/Treasurer
LUNA,556687.0,President/CEO/Treasurer
LUR,1072787.0,Chairman (Executive)/Interim CEO
LUV,44831.0,Chairman/Interim President/CEO
LUV,44831.0,Chairman/President/CEO
LUV,44881.0,Chairman/CEO
LUV,44881.0,Chairman/President/CEO
LUV,44881.0,Vice Chairman/CEO
LUV,44896.0,Vice Chairman/CEO
LUV,535617.0,CEO
LUV,535617.0,President/CEO
LUXH,1766940.0,President/Co-CEO/CFO
LUXH,1766940.0,President/Co-CEO/CFO/Corporate Secretary
LVB,343888.0,CEO
LVB,542545.0,Chairman/President/CEO
LVG,764510.0,CEO
LVLT,78602.0,CEO
LVLT,78602.0,President/CEO
LVLT,206123.0,Executive VP/CFO/Interim CEO
LVLT,730057.0,President/CEO
LVLU,2556969.0,CEO
LVS,373525.0,Chairman/CEO/Treasurer
LVS,373525.0,President/COO/Interim Chairman/CEO
LVS,2618474.0,Division CEO
LVWR,538069.0,Chairman/President/CEO
LWAY,442687.0,Chairperson/President/CEO
LWAY,442687.0,President/CEO
LWAY,442687.0,President/CEO/CFO/Treasurer
LWAY,442687.0,President/CEO/Secretary
LWD,2495226.0,President/CEO
LWRK,335297.0,President/CEO
LWRK,1060498.0,President/CEO
LWSN,183624.0,President/CEO
LWSN,183630.0,CEO
LXFR,1386251.0,CEO
LXK,39866.0,Chairman/CEO
LXK,39866.0,President/CEO
LXK,41046.0,Chairman/CEO
LXK,41046.0,President/CEO/Principal Executive Officer
LXP,330592.0,Chairman/President/CEO
LXP,330592.0,President/CEO
LXP,330592.0,President/CEO/COO
LXU,340959.0,President/CEO
LXU,448890.0,President/CEO
LXU,484919.0,Chairman/President/CEO
LXU,484919.0,Interim CEO
LXU,484919.0,President/CEO
LXU,1117071.0,Division President/CEO
LXX,755123.0,Chairman/CEO
LXX,755123.0,Chairman/CEO/Interim CFO
LXX,755123.0,Chairman/President/CEO
LXX,755123.0,Chairman/President/CEO/CFO
LYB,1092110.0,CEO
LYB,1092110.0,Chairman/CEO
LYB,1319422.0,Executive VP/Interim CEO
LYB,1590430.0,CEO
LYEL,338391.0,President/CEO
LYFT,45411.0,CEO
LYO,63417.0,Chairman/President/CEO
LYO,63417.0,President/CEO
LYO,340407.0,Chairman/CEO
LYO,340407.0,President/CEO
LYTS,342174.0,Chairman/CEO
LYTS,342174.0,Chairman/President/CEO
LYTS,1468290.0,CEO
LYTS,1468290.0,President/CEO
LYV,549356.0,Division CEO
LYV,551193.0,Division CEO
LYV,551218.0,Group CEO
LYV,552823.0,Division CEO
LYV,1016085.0,Division CEO
LZ,44951.0,Chairman/CEO
LZ,44951.0,Chairman/President/CEO
LZ,86637.0,CEO
LZ,86637.0,Chairman/CEO
LZ,183869.0,Chairman/President/CEO
LZ,183869.0,President/CEO
LZB,182112.0,President/CEO
LZB,203378.0,Chairman/President/CEO
LZB,203378.0,President/CEO
LZB,1357578.0,President/CEO
M,35448.0,Chairman/CEO
M,37881.0,Division Chairman/CEO
M,55412.0,Chairman/CEO
M,55412.0,Chairman/President/CEO
M,55412.0,President/CEO
M,57717.0,Chairman/CEO
M,57717.0,Division Chairman/CEO
M,85227.0,Division Chairman/CEO
M,85227.0,Division Chairman/Division CEO
M,87507.0,Chairman/CEO
M,92491.0,Division Chairman/CEO
M,142163.0,Division Chairman/CEO
M,181558.0,Division Chairman/CEO
M,181558.0,Division President/CEO
M,181559.0,Division Chairman/CEO
M,430031.0,Division Chairman/CEO
M,603556.0,Chairman Elect/CEO
M,603556.0,Division Chairman/Division CEO
M,603556.0,President/CEO Elect
M,642580.0,Division Chairman/CEO
M,889544.0,CEO
M,889544.0,Chairman/CEO
M,889544.0,President/CEO
M7T,2519259.0,CEO/MD
M7T,2519259.0,Interim CEO
MA,485168.0,CEO
MA,485168.0,President/CEO
MA,1630252.0,President/CEO
MA,1630252.0,President/CEO Elect
MAA,341827.0,Chairman/President/CEO
MAA,341827.0,President/CEO
MAA,731735.0,CEO
MAA,731735.0,Co-CEO
MAA,1126530.0,CEO
MAA,1126530.0,Co-CEO
MAC,206667.0,CEO
MACE,443814.0,President/CEO
MACE,534386.0,Interim CEO
MACE,554883.0,President/CEO
MACK,1201691.0,Chairman/Interim President/CEO
MACK,1201691.0,Chairman/President/CEO/Treasurer
MACR,182275.0,Chairman/President/CEO
MACR,182275.0,President/CEO
MACR,270343.0,CEO
MADI,1784065.0,President/CEO
MAE,1057294.0,President/CEO
MAE,1405450.0,President/CEO
MAG,42366.0,President/CEO
MAG,201047.0,Chairman/CEO
MAG,201047.0,Chairman/President/CEO
MAG,272478.0,President/CEO
MAG,339844.0,President/CEO
MAG,340503.0,President/CEO
MAI,441951.0,Chairman/President/CEO
MAI,1364070.0,CEO
MAI,1364070.0,President/CEO
MAIN,445184.0,President/CEO
MAIN,793263.0,CEO
MAIR,182652.0,Chairman/President/CEO
MAIR,182652.0,President/CEO
MAL,646545.0,President/CEO
MAL,646561.0,CEO
MAL,646561.0,President/CEO
MAL,1129048.0,President/CEO
MAM,374052.0,Interim President/CEO
MAM,441273.0,President/CEO
MAN,52686.0,Chairman/CEO
MAN,52686.0,Chairman/President/CEO
MAN,52686.0,President/CEO
MAN,484096.0,CEO
MAN,484096.0,Chairman/CEO
MAN,484097.0,Executive VP/Division CEO
MAN,1196329.0,Division CEO
MANA,347999.0,Co-Chairman/CEO
MANA,347999.0,President/CEO/CFO
MANA,347999.0,President/CEO/Treasurer
MANA,444908.0,Interim President/Interim CEO
MANA,445137.0,Chairman/President/CEO
MANH,310081.0,CEO
MANH,310081.0,President/CEO
MANH,495233.0,President/CEO
MANT,200269.0,Chairman/CEO
MANT,200269.0,Chairman/CEO/Interim President
MANT,200269.0,Chairman/President/CEO
MANT,346602.0,Chairman/President/CEO
MANT,346602.0,President/CEO
MAPS,338942.0,President/CEO
MAQ,38571.0,President/CEO
MAQ,653581.0,CEO
MAQ,653581.0,President/CEO
MAR,38571.0,President/CEO
MAR,653581.0,CEO
MAR,653581.0,President/CEO
MARA,999475.0,Acting Chairman/CEO
MARA,999475.0,Chairman (Executive)/CEO
MARA,1060987.0,CEO
MARA,1060987.0,Chairman/CEO
MARI,1198251.0,President/CEO
MARK,1052427.0,Chairman/CEO
MARK,1052427.0,Chairman/Co-CEO
MARK,1052431.0,CEO
MARK,1052431.0,Chairman/CEO
MARSA,220906.0,Chairman/CEO
MARSA,220906.0,Chairman/President/CEO
MARSB,220906.0,Chairman/CEO
MARSB,220906.0,Chairman/President/CEO
MAS,25834.0,Chairman/CEO
MAS,36833.0,CEO
MAS,36833.0,President/CEO
MAS,1135450.0,President/CEO
MASB,445146.0,Chairman/President/CEO
MASB,445146.0,President/CEO
MASC,88127.0,President/CEO
MASC,347016.0,CEO
MASC,347016.0,President/CEO
MASC,446175.0,CEO
MAT,3708.0,President/Co-CEO
MAT,4334.0,Chairman/CEO
MAT,31662.0,Chairman/CEO
MAT,31662.0,President/CEO
MAT,36885.0,Acting CEO
MAT,36904.0,CEO/COO
MAT,36904.0,Chairman/CEO
MAT,84391.0,CEO
MAT,84391.0,Chairman/CEO
MATK,182021.0,Chairman/CEO
MATK,333038.0,CEO
MATK,333038.0,President/CEO
MATN,442377.0,President/CEO
MATN,442697.0,President/CEO
MATN,442760.0,President/CEO
MATN,442760.0,President/CEO/Secretary
MATN,450922.0,CEO
MATN,450922.0,Chairman/CEO
MATN,450922.0,Interim CEO
MATN,530593.0,CEO
MATN,542950.0,Chairman/President/CEO
MATN,542950.0,President/CEO
MATR,206616.0,President/CEO
MATR,206616.0,President/CEO/CFO
MATR,337022.0,Chairman/CEO
MATR,337022.0,President/CEO
MATR,340096.0,Chairman/CEO
MATR,340096.0,Chairman/President/CEO
MATR,371157.0,President/CEO
MATR,373467.0,CEO
MATR,373467.0,President/CEO
MATR,879818.0,CEO
MATR,879818.0,President/CEO
MATR,1345290.0,President/CEO
MATV,447323.0,Chairman/CEO
MATV,447323.0,Co-CEO
MATW,183576.0,Chairman/CEO
MATW,183576.0,Chairman/President/CEO
MATW,183576.0,President/CEO
MATW,203444.0,President/CEO
MATX,141454.0,Chairman/CEO
MATX,141454.0,Chairman/President/CEO
MATX,141454.0,President/CEO
MATX,203867.0,Division President/CEO
MATX,203867.0,President/CEO
MATX,203882.0,Chairman/CEO
MATX,203882.0,President/CEO
MAU,599630.0,CEO
MAV,643806.0,Chairman/Interim CEO
MAV,2114866.0,President/CEO
MAW,1318840.0,Chairman (Executive)/Interim CEO
MAW,1787326.0,Interim CEO
MAX,732533.0,President/CEO
MAX,1984984.0,President/CEO
MAXE,507902.0,Chairman/CEO
MAXE,507902.0,Chairman/President/CEO
MAXE,507912.0,President/CEO
MAXR,1193733.0,Division CEO
MAXR,1194152.0,President/CEO
MAXR,1788827.0,Division CEO
MAXX,530693.0,Chairman/CEO
MAXX,530693.0,Chairman/President/CEO
MAXY,93197.0,Chairman/CEO/CFO
MAXY,274219.0,CEO
MAXY,274219.0,President/CEO
MAY,35462.0,CEO
MAY,35462.0,Chairman/CEO
MAY,54672.0,Chairman/CEO
MAY,54672.0,President/CEO
MAY,54897.0,Acting Chairman/CEO
MAY,54897.0,President/CEO
MAY,54962.0,Division CEO
MAY,54962.0,Division President/CEO
MAY,55187.0,Division President/CEO
MAY,70557.0,Division Chairman/CEO
MAY,140706.0,Division President/CEO
MAY,141269.0,Division President/CEO
MAY,490177.0,Division President/CEO
MAY,603979.0,Chairman/President/CEO
MAY,642580.0,Division President/CEO
MAYS,507049.0,Chairman/CEO/President/COO
MAYS,507049.0,Co-Chairman/President/CEO/COO
MB,646989.0,President/CEO
MBAY,445707.0,Chairman/Interim CEO
MBAY,445771.0,President/CEO
MBAY,445789.0,Chairman/CEO
MBAY,445792.0,CEO
MBAY,445792.0,Co-CEO
MBCN,1466363.0,CEO
MBCN,1466363.0,President/CEO
MBCN,2614905.0,President/CEO
MBCRQ,530422.0,President/CEO
MBCRQ,1012118.0,Interim President/CEO
MBG,78457.0,Chairman/CEO
MBG,221220.0,Chairman/CEO
MBG,221220.0,Chairman/President/CEO
MBG,221220.0,President/CEO
MBG,221220.0,President/CEO/CFO
MBHIQ,329463.0,President/CEO
MBHIQ,494531.0,President/CEO
MBI,53992.0,CEO
MBI,53992.0,Chairman/CEO
MBI,53992.0,Chairman/President/CEO
MBI,54042.0,Chairman/President/CEO
MBI,54042.0,President/CEO
MBI,54112.0,CEO
MBI,54112.0,Chairman/CEO
MBI,517224.0,CEO
MBIN,1949479.0,Division President/CEO
MBLA,446908.0,President/CEO
MBOT,510959.0,President/CEO
MBRG,505926.0,President/CEO
MBRG,1311793.0,Division President/CEO
MBRKQ,484824.0,Acting President/Acting CEO/CFO
MBRX,446531.0,President/CEO/Chief Scientific Officer
MBRX,446539.0,Chairman/CEO
MBRX,446539.0,Chairman/President/CEO/Secretary
MBRX,446539.0,President/CEO/Secretary
MBRX,446539.0,President/CEO/Secretary/Interim CFO
MBTF,341611.0,President/CEO
MBTF,342130.0,Chairman/CEO
MBVA,508927.0,Executive VP/CFO/Treasurer/Interim CEO
MBVT,450914.0,President/CEO
MBVT,488082.0,Division President/CEO
MBVT,488082.0,President/CEO
MBWM,339198.0,Chairman/CEO
MBWM,339227.0,Chairman/President/CEO
MBWM,339227.0,President/CEO
MBWM,339249.0,President/CEO
MBX,1111414.0,President/CEO
MBX,1283339.0,Chairman/CEO
MBX,1283350.0,President/CEO
MC,796882.0,Chairman/President/CEO
MC,796882.0,Chairman/President/CEO/CFO
MC,1129083.0,Division Joint CEO
MC,1129449.0,Division Joint CEO
MCB,1477442.0,Chairman/CEO
MCB,1477443.0,President/CEO
MCBC,339507.0,President/Co-CEO
MCBC,339548.0,President/CEO
MCBC,370035.0,Co-CEO/Treasurer/Secretary
MCBC,370035.0,President/CEO
MCBF,508580.0,Chairman/Acting President/CEO
MCBF,508601.0,Acting CEO/CFO/Treasurer
MCBI,446770.0,President/CEO/Co-Chairman
MCBI,446770.0,Vice Chairman/President/CEO
MCD,33452.0,Chairman/CEO
MCD,33452.0,Division Chairman/CEO
MCD,33452.0,President/CEO
MCD,35924.0,Chairman/CEO
MCD,35924.0,President/CEO
MCD,35972.0,Chairman/CEO
MCD,35981.0,Vice Chairman/CEO
MCD,35996.0,Chairman/CEO
MCD,35996.0,President/CEO
MCD,42256.0,President/CEO
MCD,42286.0,Division CEO
MCD,534948.0,President/CEO
MCD,857517.0,Regional CEO
MCD,894295.0,President/CEO
MCD,1203167.0,Division President/CEO
MCD,1381393.0,President/CEO
MCD,2486610.0,Regional CEO
MCD,2606175.0,Division President/CEO
MCDT,181786.0,Chairman/President/CEO
MCDT,181786.0,President/CEO
MCDTA,181786.0,Chairman/President/CEO
MCDTA,181786.0,President/CEO
MCELQ,323613.0,CEO
MCELQ,323613.0,Interim President/CEO
MCELQ,450953.0,President/CEO
MCF,1197985.0,President/Acting CEO
MCFT,1595993.0,Chairman/CEO
MCFT,1595993.0,Chairman/Interim CEO
MCGC,52952.0,Chairman/CEO
MCGC,271468.0,President/CEO
MCGC,271481.0,CEO
MCGC,271481.0,President/CEO
MCGC,1205469.0,President/CEO
MCHP,61502.0,Chairman/CEO
MCHP,61502.0,Chairman/President/CEO
MCHP,61502.0,President/CEO
MCHP,61667.0,President/CEO
MCHX,338906.0,Chairman/Co-CEO
MCHX,339187.0,Co-CEO
MCHX,339187.0,Co-CEO/CFO
MCHX,339223.0,CEO
MCI,555598.0,Chairman/CEO
MCK,36911.0,Chairman/CEO
MCK,36911.0,Chairman/President/CEO
MCK,36911.0,Co-President/Co-CEO
MCK,36911.0,Executive VP/Division President/CEO
MCK,36911.0,President/CEO
MCK,37611.0,Co-President/Co-CEO
MCK,37611.0,Executive VP/Division CEO
MCK,39531.0,Chairman/CEO
MCK,39531.0,Chairman/CEO/CFO
MCK,39831.0,President/CEO
MCK,47446.0,Chairman/President/CEO
MCK,47446.0,President/CEO
MCK,509859.0,CEO
MCO,40461.0,Chairman/CEO
MCO,40461.0,President/CEO
MCO,49666.0,Chairman/CEO
MCO,49666.0,President/CEO
MCO,49681.0,Chairman/CEO
MCO,49681.0,President/CEO
MCO,885394.0,President/CEO
MCO,2102991.0,Division CEO/Head of Division
MCP,61502.0,Chairman/CEO
MCP,61502.0,Chairman/President/CEO
MCP,61502.0,President/CEO
MCP,61667.0,President/CEO
MCPIQ,734858.0,Vice Chairman/Interim President/Interim CEO
MCPIQ,734882.0,President/CEO
MCP.PRA,734858.0,Vice Chairman/Interim President/Interim CEO
MCP.PRA,734882.0,President/CEO
MCR,2011317.0,CEO/COO
MCR,2011317.0,President/CEO/COO
MCRB,1480013.0,President/CEO
MCRS,201790.0,Chairman/President/CEO
MCRS,201790.0,President/CEO
MCRS,201791.0,President/CEO
MCS,322608.0,Chairman/CEO
MCS,322608.0,Chairman/President/CEO
MCS,322608.0,President/CEO/COO
MCS,360057.0,Chairman/President/CEO
MCS,360057.0,President/CEO
MCUR,2374738.0,Chairman/Interim CEO
MCUR,2374738.0,Chairman/President/CEO
MCUR,2374744.0,President/CEO
MCY,206579.0,CEO
MCY,206579.0,President/CEO
MCZ,481692.0,President/CEO
MCZ,530759.0,President/CEO
MCZAF,481692.0,President/CEO
MCZAF,530759.0,President/CEO
MD,182844.0,CEO
MD,182844.0,Chairman/President/CEO
MD,182857.0,President/CEO
MD,1198944.0,CEO
MD,2144950.0,Division President/Division CEO
MDAS,203753.0,Chairman/CEO
MDC,142023.0,President/CEO
MDC,142096.0,Chairman/CEO
MDC,142096.0,Chairman/President/CEO
MDCI,338634.0,CEO
MDCI,338634.0,Chairman/President/CEO
MDCI,338634.0,President/CEO
MDCO,87037.0,CEO
MDCO,87037.0,Chairman/CEO
MDCO,87037.0,Chairman/President/CEO
MDCO,181373.0,President/CEO
MDF,449396.0,CEO
MDF,449396.0,Chairman/CEO
MDF,449396.0,Chairman/CEO/Interim CFO
MDF,449396.0,President/CEO
MDF,449527.0,Chairman/President/CEO
MDF,1461499.0,Chairman/President/CEO
MDF,1462083.0,CFO/Interim President/CEO
MDGL,210035.0,CEO
MDGL,210035.0,Chairman/CEO
MDGL,499952.0,President/CEO
MDI,730568.0,President/CEO
MDIZQ,447599.0,President/CEO
MDIZQ,447723.0,CEO
MDIZQ,447723.0,Chairman/CEO
MDIZQ,447942.0,Chairman/CEO
MDIZQ,447942.0,Chairman/Co-CEO
MDIZQ,535674.0,Chairman/CEO
MDIZQ,535674.0,Chairman/President/CEO
MDIZQ,535674.0,Vice Chairman/CEO
MDIZQ,732012.0,President/CEO
MDLK,449746.0,Executive VP/Division CEO
MDLZ,32734.0,President/CEO
MDLZ,32744.0,Chairman/CEO
MDLZ,33020.0,Co-CEO
MDLZ,33354.0,Chairman/CEO
MDLZ,40941.0,CEO
MDLZ,40941.0,Chairwoman/CEO
MDLZ,180684.0,Division CEO
MDO,33452.0,Chairman/CEO
MDO,33452.0,Division Chairman/CEO
MDO,33452.0,President/CEO
MDO,35924.0,Chairman/CEO
MDO,35924.0,President/CEO
MDO,35972.0,Chairman/CEO
MDO,35981.0,Vice Chairman/CEO
MDO,35996.0,Chairman/CEO
MDO,35996.0,President/CEO
MDO,42256.0,President/CEO
MDO,42286.0,Division CEO
MDO,534948.0,President/CEO
MDO,857517.0,Regional CEO
MDO,894295.0,President/CEO
MDO,1203167.0,Division President/CEO
MDO,1381393.0,President/CEO
MDO,2486610.0,Regional CEO
MDO,2606175.0,Division President/CEO
MDP,46716.0,Chairman/CEO
MDP,46716.0,Chairman/President/CEO
MDP,46716.0,President/CEO
MDP,84687.0,Chairman/President/CEO
MDP,84687.0,President/CEO
MDP,84707.0,Chairman/CEO
MDP,84707.0,Chairman/President/CEO
MDP,84707.0,President/CEO
MDP,184078.0,Chairman/CEO
MDP,184078.0,Chairman/President/CEO
MDP,184078.0,President/CEO
MDP,184078.0,President/CEO/Acting CFO
MDP,206054.0,Chairman/President/CEO
MDP,206054.0,President/CEO
MDP,625907.0,Chairman/President/CEO
MDP,625907.0,President/CEO
MDP,2239480.0,CEO
MDRR,551558.0,Interim President/Interim CEO/Interim Secretary
MDRR,551558.0,President/CEO/Secretary
MDRX,206772.0,CEO
MDRX,206772.0,President/CEO
MDRX,536492.0,CEO
MDRX,1068303.0,Interim CEO
MDRX,1684944.0,Division CEO
MDRX,2343492.0,Division CEO
MDS,35974.0,Chairman/President/CEO
MDS,35974.0,President/CEO
MDS,341411.0,President/Acting CEO
MDST,202522.0,President/CEO
MDSYF,516564.0,CEO
MDSYF,599885.0,CEO
MDSYF,1199040.0,President/CEO
MDT,15482.0,Chairman/CEO
MDT,15482.0,President/CEO
MDT,33539.0,Chairman/CEO
MDT,33539.0,President/CEO
MDT,33925.0,Chairman/President/CEO
MDT,33925.0,President/CEO
MDT,1131982.0,CEO
MDT,1131982.0,Chairman/CEO
MDTH,203571.0,Chairman/CEO
MDTH,203571.0,President/CEO
MDTH,205481.0,President/CEO
MDTH,338622.0,President/CEO
MDTH,338651.0,President/CEO
MDTH,456394.0,President/CEO
MDU,83747.0,Chairman/CEO
MDU,83747.0,Chairman/President/CEO
MDU,83747.0,President/CEO
MDU,84732.0,CEO
MDU,84732.0,Chairman/CEO
MDU,332581.0,President/CEO
MDU,483927.0,Division President/CEO
MDU,483927.0,President/CEO
MDU,496917.0,Division President/CEO
MDU,496917.0,President/CEO
MDU,1139813.0,Division President/CEO
MDU,1139998.0,Division CEO
MDU,1139998.0,Division President/CEO
MDU,1403792.0,Division President/CEO
MDU,1941903.0,Division President/CEO
MDU,2667477.0,Division President/CEO
MDW,622929.0,President/CEO
MDW,775802.0,Chairman/CEO
MDW,1080000.0,Chairman/President/CEO
MDW,1080000.0,President/CEO
MDWT,1355902.0,CEO
MDWT,1355902.0,CEO/CFO
MDWT,1355902.0,CEO/Interim CFO
